season,game_no,player_name,goals_scored
2010/11,52,Adam McGurk,2
2011/12,1,Robbie Weir,1
2011/12,3,David Buchanan,1
2011/12,4,Joss Labadie,1
2011/12,4,John Welsh,1
2011/12,5,Joss Labadie,1
2011/12,6,Andy Robinson,1
2011/12,6,Robbie Weir,1
2011/12,7,Ash Taylor,1
2011/12,10,Lucas Akins,1
2011/12,11,Enoch Showunmi,1
2011/12,11,Ash Taylor,1
2011/12,12,Jose Baxter,1
2011/12,14,Adam McGurk,1
2011/12,15,Ash Taylor,1
2011/12,16,Jose Baxter,1
2011/12,17,Mustafa Tiryaki,1
2011/12,17,Robbie Weir,1
2011/12,18,Lucas Akins,2
2011/12,19,Mustafa Tiryaki,2
2011/12,21,Adam McGurk,1
2011/12,21,Enoch Showunmi,1
2011/12,21,Mustafa Tiryaki,1
2011/12,23,Jose Baxter,1
2011/12,26,Joss Labadie,1
2011/12,27,Joss Labadie,1
2011/12,27,Ash Taylor,1
2011/12,28,Ian Goodison,1
2011/12,29,Martin Devaney,1
2011/12,30,Adam McGurk,1
2011/12,32,Martin Devaney,1
2011/12,33,Adam McGurk,1
2011/12,34,Adam McGurk,1
2011/12,36,Ryan Brunt,1
2011/12,39,John Welsh,1
2011/12,40,Andy Robinson,1
2011/12,40,Enoch Showunmi,1
2011/12,41,Andy Robinson,1
2011/12,41,Enoch Showunmi,1
2011/12,42,Lucas Akins,1
2011/12,43,Jake Cassidy,1
2011/12,43,James Wallace,1
2011/12,44,Jake Cassidy,1
2011/12,44,Joss Labadie,1
2011/12,46,Lucas Akins,1
2011/12,46,Jake Cassidy,2
2011/12,48,Andy Robinson,1
2011/12,49,John Welsh,1
2011/12,50,Jake Cassidy,1
2011/12,50,James Wallace,1
2011/12,51,Mark McChrystal,1
2012/13,1,Abdulai Bell-Baggie,1
2012/13,1,Cole Stockton,1
2012/13,2,John-Louis Akpa Akpro,2
2012/13,2,Zoumana Bakayogo,1
2012/13,3,Andy Robinson,3
2012/13,4,John-Louis Akpa Akpro,1
2012/13,6,Zoumana Bakayogo,1
2012/13,6,Jake Cassidy,3
2012/13,9,Jake Cassidy,1
2012/13,9,Andy Robinson,1
2012/13,10,Jake Cassidy,1
2012/13,10,Andy Robinson,2
2012/13,11,John-Louis Akpa Akpro,1
2012/13,11,Jake Cassidy,2
2012/13,11,Danny Holmes,1
2012/13,11,Andy Robinson,1
2012/13,12,John-Louis Akpa Akpro,1
2012/13,13,John-Louis Akpa Akpro,2
2012/13,13,James Wallace,1
2012/13,14,Joe Thompson,1
2012/13,15,Jake Cassidy,1
2012/13,15,Danny Holmes,1
2012/13,15,James Wallace,1
2012/13,16,Jake Jervis,1
2012/13,17,Jake Cassidy,1
2012/13,18,Jake Cassidy,1
2012/13,19,Andy Robinson,1
2012/13,19,Cole Stockton,1
2012/13,20,Adam McGurk,1
2012/13,21,Max Power,1
2012/13,21,Cole Stockton,1
2012/13,21,Joe Thompson,1
2012/13,24,Jake Cassidy,1
2012/13,25,Adam McGurk,1
2012/13,25,Cole Stockton,1
2012/13,26,Michael O'Halloran,1
2012/13,26,Ash Taylor,1
2012/13,29,Adam McGurk,1
2012/13,29,Max Power,1
2012/13,30,Cole Stockton,1
2012/13,31,Andy Robinson,1
2012/13,33,David Amoo,1
2012/13,33,Zoumana Bakayogo,1
2012/13,35,Adam McGurk,1
2012/13,35,Andy Robinson,1
2012/13,37,Michael O'Halloran,1
2012/13,39,Donervon Daniels,1
2012/13,40,John-Louis Akpa Akpro,1
2012/13,40,Michael O'Halloran,1
2012/13,40,Max Power,1
2012/13,40,Cole Stockton,1
2012/13,40,Ash Taylor,1
2012/13,41,Abdulai Bell-Baggie,1
2012/13,43,Max Power,1
2012/13,46,Zoumana Bakayogo,2
2012/13,46,Ben Gibson,1
2013/14,1,Andy Robinson,1
2013/14,2,Chris Atkinson,1
2013/14,2,Andy Robinson,1
2013/14,3,Ryan Lowe,1
2013/14,3,Joe Thompson,2
2013/14,4,John-Louis Akpa Akpro,1
2013/14,6,Cole Stockton,1
2013/14,7,Ryan Lowe,1
2013/14,8,Evan Horwood,1
2013/14,10,Chris Atkinson,1
2013/14,10,Adam Dugdale,1
2013/14,10,Cole Stockton,1
2013/14,15,Ryan Lowe,1
2013/14,17,Ryan Lowe,1
2013/14,18,Ryan Lowe,2
2013/14,18,James Rowe,1
2013/14,19,Chris Atkinson,1
2013/14,20,Ryan Lowe,1
2013/14,21,Liam Ridehalgh,1
2013/14,22,Jake Kirby,1
2013/14,22,Ryan Lowe,3
2013/14,22,James Wallace,1
2013/14,24,Ryan Lowe,2
2013/14,26,Ryan Lowe,1
2013/14,27,Ryan Lowe,1
2013/14,28,Andy Robinson,1
2013/14,29,Ash Taylor,1
2013/14,30,Ryan Lowe,1
2013/14,31,Cole Stockton,1
2013/14,33,Matthew Pennington,1
2013/14,34,Andy Robinson,1
2013/14,35,Ryan Lowe,1
2013/14,36,Ash Taylor,1
2013/14,37,Jake Cassidy,1
2013/14,37,Jason Koumas,1
2013/14,38,Jake Kirby,1
2013/14,38,Ryan Lowe,1
2013/14,38,James Wallace,1
2013/14,39,Jason Koumas,1
2013/14,39,Ryan Lowe,1
2013/14,42,Steven Jennings,1
2013/14,42,Jason Koumas,1
2013/14,42,Ryan Lowe,1
2013/14,43,Jason Koumas,1
2013/14,43,Ash Taylor,1
2013/14,44,Max Power,1
2013/14,46,John-Louis Akpa Akpro,1
2013/14,46,Ryan Lowe,1
2013/14,47,Junior Brown,1
2013/14,47,Max Power,1
2013/14,52,Matthew Pennington,1
2014/15,1,James Rowe,1
2014/15,3,Abdulai Bell-Baggie,1
2014/15,4,Max Power,1
2014/15,4,Cole Stockton,1
2014/15,5,Marc Laird,1
2014/15,5,Eliot Richards,1
2014/15,6,Cole Stockton,2
2014/15,7,Abdulai Bell-Baggie,2
2014/15,10,Danny Holmes,1
2014/15,13,Max Power,1
2014/15,17,Armand Gnanduillet,2
2014/15,18,Michael Ihiekwe,1
2014/15,18,Steven Jennings,1
2014/15,19,Max Power,1
2014/15,20,Danny Johnson,1
2014/15,20,Max Power,1
2014/15,22,Max Power,1
2014/15,23,Shamir Fenelon,1
2014/15,23,Max Power,1
2014/15,23,James Rowe,1
2014/15,24,Jason Koumas,1
2014/15,24,Cole Stockton,1
2014/15,25,Kayode Odejayi,1
2014/15,25,Max Power,1
2014/15,26,Max Power,1
2014/15,27,Kayode Odejayi,1
2014/15,27,Max Power,1
2014/15,28,Cole Stockton,1
2014/15,30,Jake Kirby,1
2014/15,30,Kayode Odejayi,1
2014/15,31,Max Power,1
2014/15,31,Cole Stockton,1
2014/15,33,Rory Donnelly,2
2014/15,33,Shamir Fenelon,1
2014/15,34,Kayode Odejayi,1
2014/15,35,Rory Donnelly,1
2014/15,35,Jennison Myrie-Williams,1
2014/15,37,Rory Donnelly,1
2014/15,39,Rory Donnelly,1
2014/15,39,Danny Holmes,1
2014/15,40,Jennison Myrie-Williams,1
2014/15,42,Jordan Hugill,1
2014/15,43,Dan Gardner,1
2014/15,43,Max Power,1
2014/15,45,Dan Gardner,1
2014/15,45,Max Power,1
2014/15,46,Kayode Odejayi,1
2014/15,47,George Green,1
2014/15,48,Jennison Myrie-Williams,1
2014/15,48,Kayode Odejayi,1
2014/15,53,Kayode Odejayi,1
2014/15,53,Max Power,1
2015/16,1,Jay Harris,1
2015/16,2,Matt Hill,1
2015/16,2,Michael Ihiekwe,1
2015/16,2,Liam Ridehalgh,1
2015/16,2,Richard Sutton,1
2015/16,4,Andy Mangan,1
2015/16,6,Lois Maynard,1
2015/16,7,Liam Hogan,1
2015/16,7,Andy Mangan,1
2015/16,8,Lois Maynard,1
2015/16,9,Liam Hogan,1
2015/16,9,James Norwood,1
2015/16,10,Jay Harris,1
2015/16,10,James Norwood,1
2015/16,11,Nathan Blissett,1
2015/16,12,Andy Mangan,1
2015/16,12,Adam Mekki,1
2015/16,12,James Norwood,1
2015/16,13,Andy Mangan,1
2015/16,14,Andy Mangan,2
2015/16,14,Jonathon Margetts,2
2015/16,15,Andy Mangan,1
2015/16,15,Lois Maynard,1
2015/16,16,Steven Jennings,1
2015/16,18,James Norwood,1
2015/16,18,Gary Taylor-Fletcher,1
2015/16,23,James Norwood,2
2015/16,24,James Norwood,1
2015/16,26,Adam Mekki,1
2015/16,28,James Norwood,1
2015/16,29,Michael Ihiekwe,1
2015/16,29,Steve McNulty,1
2015/16,30,James Norwood,1
2015/16,32,Jeff Hughes,1
2015/16,32,Jake Kirby,1
2015/16,32,Lois Maynard,1
2015/16,32,Adam Mekki,1
2015/16,33,Lee Vaughan,1
2015/16,34,James Norwood,1
2015/16,34,Gary Taylor-Fletcher,1
2015/16,35,James Norwood,1
2015/16,38,James Norwood,1
2015/16,39,Michael Higdon,1
2015/16,39,James Norwood,2
2015/16,40,Jake Kirby,1
2015/16,42,Jay Harris,1
2015/16,43,Jake Kirby,1
2015/16,43,Adam Mekki,1
2015/16,43,James Norwood,1
2015/16,44,James Norwood,2
2015/16,45,Lee Vaughan,1
2015/16,46,Michael Higdon,1
2015/16,47,James Norwood,1
2015/16,48,James Norwood,1
2015/16,49,Steven Jennings,1
2016/17,1,James Norwood,2
2016/17,2,Andy Cook,1
2016/17,2,James Norwood,1
2016/17,3,Steven Jennings,1
2016/17,3,James Norwood,1
2016/17,4,Connor Jennings,1
2016/17,5,Andy Cook,1
2016/17,5,Steve McNulty,1
2016/17,6,Andy Cook,1
2016/17,7,James Norwood,1
2016/17,8,Andy Cook,1
2016/17,12,Andy Cook,2
2016/17,12,James Norwood,1
2016/17,15,Andy Cook,1
2016/17,17,Jake Kirby,2
2016/17,17,James Norwood,1
2016/17,18,Andy Cook,1
2016/17,19,Andy Cook,2
2016/17,19,Ben Tollitt,1
2016/17,20,Andy Cook,1
2016/17,20,Ben Tollitt,1
2016/17,21,Andy Cook,1
2016/17,22,Lois Maynard,1
2016/17,22,James Norwood,1
2016/17,23,Andy Mangan,2
2016/17,24,Ben Tollitt,1
2016/17,25,James Norwood,1
2016/17,27,Jeff Hughes,1
2016/17,28,Jeff Hughes,1
2016/17,29,Steve McNulty,1
2016/17,29,Richard Sutton,1
2016/17,32,Andy Cook,1
2016/17,32,Ben Tollitt,2
2016/17,35,Andy Cook,2
2016/17,36,James Norwood,1
2016/17,36,Ben Tollitt,1
2016/17,37,Andy Cook,2
2016/17,39,Andy Cook,1
2016/17,39,Jay Harris,1
2016/17,39,James Norwood,1
2016/17,40,Andy Cook,1
2016/17,44,Andy Cook,1
2016/17,44,Jay Harris,3
2016/17,45,Andy Cook,1
2016/17,46,Cole Stockton,1
2016/17,48,Michael Ihiekwe,2
2016/17,49,Aaron Collins,1
2016/17,49,Andy Cook,1
2016/17,49,Connor Jennings,3
2016/17,49,Liam Ridehalgh,1
2016/17,49,Cole Stockton,3
2016/17,51,Connor Jennings,1
2016/17,51,Cole Stockton,1
2016/17,52,Andy Cook,1
2016/17,52,James Norwood,1
2016/17,53,Connor Jennings,2
2016/17,53,James Norwood,2
2016/17,54,Sam Ilesanmi,1
2016/17,55,James Norwood,1
2016/17,55,Cole Stockton,2
2016/17,56,James Norwood,1
2016/17,56,Cole Stockton,1
2016/17,57,Connor Jennings,1
2017/18,2,Andy Cook,1
2017/18,2,James McEveley,1
2017/18,2,Oliver Norburn,1
2017/18,6,Andy Cook,1
2017/18,6,Andy Mangan,1
2017/18,7,Andy Cook,1
2017/18,7,Oliver Norburn,1
2017/18,9,James Norwood,1
2017/18,13,James Norwood,1
2017/18,14,Andy Cook,1
2017/18,14,James Norwood,1
2017/18,17,Steve McNulty,1
2017/18,18,James McEveley,1
2017/18,19,Larnell Cole,1
2017/18,19,Dylan Mottley Henry,1
2017/18,19,James Norwood,2
2017/18,20,Andy Cook,1
2017/18,21,Oliver Norburn,1
2017/18,21,James Norwood,1
2017/18,24,Larnell Cole,1
2017/18,24,Andy Cook,1
2017/18,25,Andy Cook,1
2017/18,25,Oliver Norburn,1
2017/18,25,James Norwood,2
2017/18,26,Andy Cook,2
2017/18,26,Connor Jennings,1
2017/18,28,Adam Buxton,1
2017/18,28,Andy Cook,1
2017/18,28,Connor Jennings,1
2017/18,29,Connor Jennings,2
2017/18,29,Richard Sutton,2
2017/18,30,Andy Cook,1
2017/18,30,Connor Jennings,2
2017/18,30,James Norwood,1
2017/18,31,Ollie Banks,1
2017/18,31,Connor Jennings,1
2017/18,32,James Norwood,1
2017/18,33,Andy Cook,1
2017/18,34,Josh Ginnelly,1
2017/18,34,Jeff Hughes,1
2017/18,34,James Norwood,1
2017/18,35,Andy Cook,1
2017/18,35,Richard Sutton,1
2017/18,36,Andy Cook,1
2017/18,36,James Norwood,2
2017/18,37,Richard Sutton,1
2017/18,38,Connor Jennings,1
2017/18,39,Andy Cook,1
2017/18,40,Adam Buxton,1
2017/18,40,Andy Cook,1
2017/18,41,Andy Cook,2
2017/18,41,James Norwood,2
2017/18,42,James Norwood,1
2017/18,43,Andy Cook,2
2017/18,43,Richard Sutton,1
2017/18,44,Andy Cook,1
2017/18,44,James Norwood,1
2017/18,45,Andy Cook,4
2017/18,46,James Norwood,2
2017/18,47,Andy Cook,1
2017/18,48,Andy Cook,1
2017/18,48,James Norwood,1
2017/18,49,Devarn Green,1
2017/18,50,Jeff Hughes,1
2017/18,51,Larnell Cole,1
2017/18,51,Josh Ginnelly,1
2017/18,51,James Norwood,2
2017/18,52,Andy Cook,1
2017/18,52,James Norwood,1
2018/19,1,James Norwood,2
2018/19,2,James Norwood,1
2018/19,3,Larnell Cole,1
2018/19,4,James Norwood,1
2018/19,4,Jonny Smith,1
2018/19,6,James Norwood,1
2018/19,7,James Norwood,1
2018/19,8,Jay Harris,1
2018/19,8,Paul Mullin,1
2018/19,8,Cole Stockton,1
2018/19,9,James Norwood,1
2018/19,10,Paul Mullin,1
2018/19,12,Jonny Smith,1
2018/19,13,James Norwood,1
2018/19,14,Ollie Banks,1
2018/19,14,Harvey Gilmour,2
2018/19,14,Jonny Smith,1
2018/19,16,Harvey Gilmour,1
2018/19,18,Paul Mullin,1
2018/19,19,Adam Buxton,1
2018/19,19,Connor Jennings,1
2018/19,19,Paul Mullin,1
2018/19,19,James Norwood,2
2018/19,21,James Norwood,2
2018/19,22,Connor Jennings,2
2018/19,22,James Norwood,1
2018/19,23,Paul Mullin,1
2018/19,23,James Norwood,1
2018/19,24,Paul Mullin,1
2018/19,24,James Norwood,1
2018/19,25,Connor Jennings,1
2018/19,26,Paul Mullin,1
2018/19,26,James Norwood,1
2018/19,27,Jonny Smith,1
2018/19,28,James Norwood,1
2018/19,29,Connor Jennings,1
2018/19,29,Jonny Smith,1
2018/19,30,Connor Jennings,2
2018/19,31,Richard Sutton,1
2018/19,32,Jay Harris,1
2018/19,32,James Norwood,1
2018/19,32,Cole Stockton,1
2018/19,34,Connor Jennings,1
2018/19,36,Ollie Banks,1
2018/19,36,Ishmael Miller,1
2018/19,36,James Norwood,1
2018/19,37,James Norwood,1
2018/19,39,James Norwood,1
2018/19,40,Kieron Morris,1
2018/19,40,James Norwood,1
2018/19,42,James Norwood,2
2018/19,43,Connor Jennings,1
2018/19,44,James Norwood,1
2018/19,45,James Norwood,1
2018/19,46,Connor Jennings,2
2018/19,46,Emmanuel Monthe,1
2018/19,46,James Norwood,1
2018/19,47,James Norwood,1
2018/19,47,David Perkins,1
2018/19,48,Ollie Banks,1
2018/19,48,Emmanuel Monthe,1
2018/19,48,James Norwood,1
2018/19,51,Connor Jennings,1
2018/19,51,David Perkins,1
2018/19,54,James Norwood,1
2018/19,55,James Norwood,1
2018/19,56,Ollie Banks,1
2018/19,57,James Norwood,1
2018/19,58,Connor Jennings,1
2019/20,1,Connor Jennings,1
2019/20,4,Ollie Banks,1
2019/20,4,Morgan Ferrier,2
2019/20,4,Connor Jennings,1
2019/20,4,Stefan Payne,1
2019/20,6,Stefan Payne,1
2019/20,7,Connor Jennings,1
2019/20,7,Paul Mullin,1
2019/20,9,Ollie Banks,1
2019/20,9,Liam Ridehalgh,1
2019/20,10,Ollie Banks,1
2019/20,10,Stefan Payne,1
2019/20,11,Stefan Payne,1
2019/20,13,Connor Jennings,1
2019/20,13,George Ray,1
2019/20,14,Corey Taylor,1
2019/20,15,Paul Mullin,1
2019/20,17,Rushian Hepburn-Murphy,3
2019/20,18,Kieron Morris,2
2019/20,21,Morgan Ferrier,1
2019/20,21,Kieron Morris,1
2019/20,22,Paul Mullin,1
2019/20,23,Morgan Ferrier,3
2019/20,23,Corey Taylor,2
2019/20,24,Rushian Hepburn-Murphy,1
2019/20,24,Connor Jennings,1
2019/20,24,Corey Taylor,1
2019/20,25,Kieron Morris,1
2019/20,27,Rushian Hepburn-Murphy,1
2019/20,28,Morgan Ferrier,1
2019/20,28,Kieron Morris,1
2019/20,29,Morgan Ferrier,1
2019/20,30,Connor Jennings,1
2019/20,31,Connor Jennings,1
2019/20,31,Emmanuel Monthe,1
2019/20,31,Paul Mullin,1
2019/20,32,Harvey Gilmour,1
2019/20,34,Emmanuel Monthe,1
2019/20,35,Emmanuel Monthe,1
2019/20,35,Paul Mullin,1
2019/20,42,James Vaughan,1
2019/20,43,Mark Ellis,1
2019/20,43,Corey Taylor,1
2019/20,43,Alex Woodyard,1
2019/20,44,Mark Ellis,1
2019/20,44,James Vaughan,1
2019/20,45,Morgan Ferrier,1
2019/20,45,James Vaughan,1
2020/21,1,James Vaughan,1
2020/21,6,Stefan Payne,1
2020/21,6,James Vaughan,2
2020/21,7,James Vaughan,2
2020/21,8,Paul Lewis,1
2020/21,8,Kieron Morris,1
2020/21,11,Peter Clarke,1
2020/21,11,James Vaughan,1
2020/21,14,Otis Khan,1
2020/21,15,Peter Clarke,1
2020/21,15,Corey Taylor,1
2020/21,16,Kieron Morris,1
2020/21,16,Kaiyne Woolery,1
2020/21,17,Kieron Morris,1
2020/21,17,James Vaughan,2
2020/21,17,Kaiyne Woolery,1
2020/21,18,Peter Clarke,1
2020/21,18,Otis Khan,1
2020/21,18,Paul Lewis,1
2020/21,18,James Vaughan,2
2020/21,19,Corey Taylor,1
2020/21,20,Kaiyne Woolery,1
2020/21,21,James Vaughan,1
2020/21,22,Liam Feeney,1
2020/21,23,Ollie Banks,1
2020/21,23,Danny Lloyd,1
2020/21,25,Peter Clarke,1
2020/21,25,Kieron Morris,1
2020/21,25,James Vaughan,1
2020/21,27,James Vaughan,1
2020/21,29,Morgan Ferrier,1
2020/21,29,Danny Lloyd,2
2020/21,29,Corey Taylor,1
2020/21,31,Liam Feeney,1
2020/21,31,Paul Lewis,1
2020/21,31,James Vaughan,1
2020/21,32,Danny Lloyd,1
2020/21,32,James Vaughan,1
2020/21,33,James Vaughan,2
2020/21,33,Kaiyne Woolery,1
2020/21,34,Kaiyne Woolery,1
2020/21,35,Paul Lewis,1
2020/21,35,Danny Lloyd,1
2020/21,36,James Vaughan,2
2020/21,36,Kaiyne Woolery,1
2020/21,38,Kieron Morris,1
2020/21,38,Kaiyne Woolery,1
2020/21,39,Calum MacDonald,1
2020/21,39,Kaiyne Woolery,1
2020/21,40,James Vaughan,2
2020/21,40,Kaiyne Woolery,1
2020/21,41,Paul Lewis,1
2020/21,41,Kieron Morris,1
2020/21,41,Kaiyne Woolery,1
2020/21,42,Liam Feeney,1
2020/21,44,Paul Lewis,1
2020/21,44,George Ray,1
2020/21,47,Danny Lloyd,1
2020/21,47,Dave Nugent,1
2020/21,48,Danny Lloyd,1
2020/21,48,Jay Spearing,1
2020/21,49,Kaiyne Woolery,1
2020/21,51,Paul Lewis,1
2020/21,56,Dave Nugent,1
2020/21,57,Kieron Morris,1
2020/21,59,Peter Clarke,1
2020/21,60,James Vaughan,1
2021/22,1,Callum McManaman,1
2021/22,2,Sam Foley,1
2021/22,2,Elliott Nevitt,1
2021/22,7,Tom Davies,1
2021/22,9,Sam Foley,2
2021/22,9,Nicky Maynard,2
2021/22,10,Kieron Morris,1
2021/22,10,Elliott Nevitt,1
2021/22,12,Peter Clarke,2
2021/22,13,Stephen Walker,1
2021/22,13,Ryan Watson,1
2021/22,14,Peter Clarke,1
2021/22,14,Josh Hawkes,1
2021/22,16,Kieron Morris,1
2021/22,16,Jay Spearing,1
2021/22,19,Callum McManaman,1
2021/22,20,Paul Glatzel,2
2021/22,20,Nicky Maynard,1
2021/22,22,Paul Glatzel,1
2021/22,22,Calum MacDonald,1
2021/22,23,Paul Glatzel,1
2021/22,23,Kieron Morris,1
2021/22,25,Charlie Jolley,1
2021/22,26,Elliott Nevitt,1
2021/22,27,Jay Spearing,1
2021/22,28,Nicky Maynard,1
2021/22,29,Nicky Maynard,1
2021/22,29,Kieron Morris,1
2021/22,30,Sam Foley,1
2021/22,30,Charlie Jolley,1
2021/22,30,Elliott Nevitt,1
2021/22,30,Ryan Watson,1
2021/22,31,Paul Glatzel,1
2021/22,32,Charlie Jolley,2
2021/22,33,Jay Spearing,1
2021/22,35,Kieron Morris,1
2021/22,36,Josh Hawkes,1
2021/22,37,Paul Glatzel,1
2021/22,37,Kane Hemmings,2
2021/22,40,Josh Hawkes,1
2021/22,41,Josh Dacres-Cogley,1
2021/22,42,Kane Hemmings,1
2021/22,42,Josh McPake,1
2021/22,43,Peter Clarke,1
2021/22,43,Elliott Nevitt,2
2021/22,44,Kane Hemmings,1
2021/22,44,Lewis Warrington,1
2021/22,45,Josh Hawkes,1
2021/22,47,Kane Hemmings,1
2021/22,47,Elliott Nevitt,1
2021/22,48,Kane Hemmings,1
2021/22,49,Callum McManaman,1
2021/22,50,Josh Hawkes,1
2021/22,50,Elliott Nevitt,1
2021/22,52,Josh Hawkes,1
2021/22,52,Kane Hemmings,1
2021/22,53,Kane Hemmings,1
2022/23,1,Kane Hemmings,1
2022/23,3,Josh Hawkes,1
2022/23,4,Ethan Bristow,1
2022/23,4,Josh Dacres-Cogley,1
2022/23,4,Elliott Nevitt,1
2022/23,7,Elliott Nevitt,1
2022/23,8,Jake Burton,1
2022/23,8,Josh Hawkes,1
2022/23,10,Kane Hemmings,1
2022/23,11,Josh Hawkes,1
2022/23,12,Paul Lewis,1
2022/23,12,Kieron Morris,1
2022/23,13,Elliott Nevitt,1
2022/23,14,Josh Hawkes,1
2022/23,15,Neill Byrne,1
2022/23,15,Rhys Hughes,1
2022/23,15,Paul Lewis,1
2022/23,16,Kane Hemmings,1
2022/23,16,Paul Lewis,1
2022/23,17,Elliott Nevitt,2
2022/23,17,Dynel Simeu,1
2022/23,18,Elliott Nevitt,1
2022/23,19,Jordan Turnbull,1
2022/23,20,Kane Hemmings,1
2022/23,23,Neill Byrne,1
2022/23,24,Josh Hawkes,1
2022/23,26,Jordan Turnbull,1
2022/23,28,Jake Burton,1
2022/23,29,Kane Hemmings,1
2022/23,29,Paul Lewis,1
2022/23,29,Kieron Morris,1
2022/23,30,Kane Hemmings,1
2022/23,30,Jordan Turnbull,1
2022/23,32,Josh Hawkes,1
2022/23,32,Kane Hemmings,1
2022/23,33,Josh Hawkes,1
2022/23,35,Kane Hemmings,1
2022/23,35,Kieron Morris,1
2022/23,37,Kieron Morris,1
2022/23,40,Josh Hawkes,1
2022/23,41,Jordan Turnbull,1
2022/23,42,Josh Hawkes,1
2022/23,44,Regan Hendry,1
2022/23,45,Harvey Saunders,1
2022/23,48,Harvey Saunders,1
2022/23,49,Harvey Saunders,1
2022/23,50,Josh Hawkes,1
2022/23,51,Josh Hawkes,1
2022/23,51,Rhys Hughes,1
2022/23,52,Samuel Taylor,1
